time [µs] (car1),gt rel. x-position [m] (car1),gt rel. y-position [m] (car1),gt velocity [m/s] (car1),gt yaw angle [rad] (car1),gt yaw rate [rad/s] (car1),gt rel. x-velocity [m/s] (car1),gt rel. y-velocity [m/s] (car1),gt acceleration [m/s^2] (car1),ukf rel. x-position [m] (car1),ukf rel. y-position [m] (car1),ukf velocity [m/s] (car1),ukf yaw angle [rad] (car1),ukf yaw rate [rad/s] (car1),ukf rel. x-velocity [m/s] (car1),ukf rel. y-velocity [m/s] (car1),x-position error [m] (car1),y-position error [m] (car1),velocity error [m/s] (car1),yaw angle error [rad] (car1),yaw rate error [rad/s] (car1),x-velocity error [m/s] (car1),y-velocity error [m/s] (car1),NIS Lidar (car1),NIS Radar (car1),time [µs] (car2),gt rel. x-position [m] (car2),gt rel. y-position [m] (car2),gt velocity [m/s] (car2),gt yaw angle [rad] (car2),gt yaw rate [rad/s] (car2),gt rel. x-velocity [m/s] (car2),gt rel. y-velocity [m/s] (car2),gt acceleration [m/s^2] (car2),ukf rel. x-position [m] (car2),ukf rel. y-position [m] (car2),ukf velocity [m/s] (car2),ukf yaw angle [rad] (car2),ukf yaw rate [rad/s] (car2),ukf rel. x-velocity [m/s] (car2),ukf rel. y-velocity [m/s] (car2),x-position error [m] (car2),y-position error [m] (car2),velocity error [m/s] (car2),yaw angle error [rad] (car2),yaw rate error [rad/s] (car2),x-velocity error [m/s] (car2),y-velocity error [m/s] (car2),NIS Lidar (car2),NIS Radar (car2),time [µs] (car3),gt rel. x-position [m] (car3),gt rel. y-position [m] (car3),gt velocity [m/s] (car3),gt yaw angle [rad] (car3),gt yaw rate [rad/s] (car3),gt rel. x-velocity [m/s] (car3),gt rel. y-velocity [m/s] (car3),gt acceleration [m/s^2] (car3),ukf rel. x-position [m] (car3),ukf rel. y-position [m] (car3),ukf velocity [m/s] (car3),ukf yaw angle [rad] (car3),ukf yaw rate [rad/s] (car3),ukf rel. x-velocity [m/s] (car3),ukf rel. y-velocity [m/s] (car3),x-position error [m] (car3),y-position error [m] (car3),velocity error [m/s] (car3),yaw angle error [rad] (car3),yaw rate error [rad/s] (car3),x-velocity error [m/s] (car3),y-velocity error [m/s] (car3),NIS Lidar (car3),NIS Radar (car3),
6333333,21.410769612,0.000123986,1.916681528,0.000000007,0.000000000,1.916681528,0.000000014,-2.000000000,21.423934538,-0.081029127,2.373944830,-0.062154982,-0.099989681,2.369360745,-0.147457512,-0.013164926,0.081153114,-0.457263302,0.062154990,0.099989681,-0.452679217,0.147457527,0.534601840,6.184999705,6333333,-4.916675069,-4.000000000,1.099996805,0.000000000,0.000000000,1.099996805,0.000000000,3.000000000,-4.992917877,-4.049201567,0.309400617,-0.259699925,-0.246328925,0.299025510,-0.079451155,0.076242808,0.049201567,0.790596188,0.259699925,0.246328925,0.800971295,0.079451155,0.360539124,4.971529370,6333333,27.769860920,3.781297127,8.166671753,-0.008333504,0.000000000,8.166387558,-0.068056203,-2.000000000,27.787623531,3.650521794,8.669506036,-0.055011059,-0.065800738,8.656391443,-0.476678197,-0.017762611,0.130775334,-0.502834284,0.046677554,0.065800738,-0.490003885,0.408621994,1.387408985,6.289605291,
6366666,21.474658996,0.000123987,1.850014806,0.000000007,0.000000000,1.850014806,0.000000014,-2.000000000,21.505725578,-0.108062538,2.275747219,-0.098039810,-0.159988062,2.264818958,-0.222756575,-0.031066582,0.108186524,-0.425732413,0.098039817,0.159988062,-0.414804152,0.222756589,4.203893034,5.081974388,6366666,-4.880008508,-4.000000000,1.199996829,0.000000000,0.000000000,1.199996829,0.000000000,3.000000000,-4.927827376,-4.069778954,0.540528840,-0.189536178,-0.130373141,0.530848902,-0.101837471,0.047818868,0.069778954,0.659467989,0.189536178,0.130373141,0.669147927,0.101837471,8.445412380,7.735390472,6366666,28.042073842,3.779028587,8.100005150,-0.008333504,0.000000000,8.099723816,-0.067500643,-2.000000000,28.081621309,3.605014102,8.595106162,-0.080173333,-0.144121444,8.567497301,-0.688360318,-0.039547467,0.174014485,-0.495101012,0.071839829,0.144121444,-0.467773486,0.620859675,3.573260068,4.866000346,
6400000,21.536326159,0.000123987,1.783348083,0.000000007,0.000000000,1.783348083,0.000000013,-2.000000000,21.549421040,-0.121473095,2.136547608,-0.115481096,-0.185086390,2.122317058,-0.246182828,-0.013094881,0.121597082,-0.353199524,0.115481103,0.185086390,-0.338968974,0.246182842,0.707485116,11.048063702,6400000,-4.840008613,-4.000000000,1.299996853,0.000000000,0.000000000,1.299996853,0.000000000,3.000000000,-4.888509237,-4.072819237,0.674555224,-0.110109776,0.011390682,0.670470145,-0.074125128,0.048500624,0.072819237,0.625441629,0.110109776,-0.011390682,0.629526708,0.074125128,0.069308005,15.845364132,6400000,28.312064644,3.776778566,8.033338547,-0.008333504,0.000000000,8.033059120,-0.066945083,-2.000000000,28.334954483,3.590377810,8.457596035,-0.085616704,-0.163193306,8.426616946,-0.723227170,-0.022889839,0.186400756,-0.424257488,0.077283200,0.163193306,-0.393557826,0.656282086,1.038871874,10.473930573,
6433333,21.595771097,0.000123988,1.716681361,0.000000007,0.000000000,1.716681361,0.000000013,-2.000000000,21.600701524,-0.104989501,2.070995781,-0.090419341,-0.135073435,2.062535672,-0.187003018,-0.004930427,0.105113489,-0.354314420,0.090419348,0.135073435,-0.345854310,0.187003030,1.182992512,4.670452212,6433333,-4.796675381,-4.000000000,1.399996877,0.000000000,0.000000000,1.399996877,0.000000000,3.000000000,-4.848013801,-4.074135768,0.762837370,-0.058934656,0.095808503,0.761512974,-0.044931537,0.051338420,0.074135768,0.637159507,0.058934656,-0.095808503,0.638483903,0.044931537,0.235551742,6.852446567,6433333,28.579833295,3.774547063,7.966671944,-0.008333504,0.000000000,7.966394901,-0.066389523,-2.000000000,28.591919748,3.620963636,8.367954735,-0.062260848,-0.098307370,8.351741149,-0.520659423,-0.012086453,0.153583426,-0.401282791,0.053927344,0.098307370,-0.385346247,0.454269900,2.054588097,4.464528006,
6466666,21.652993813,0.000123988,1.650014639,0.000000007,0.000000000,1.650014639,0.000000012,-2.000000000,21.656301529,-0.129547540,2.025633748,-0.121193287,-0.179747654,2.010775883,-0.244892694,-0.003307715,0.129671529,-0.375619110,0.121193295,0.179747654,-0.360761244,0.244892706,1.257681262,0.291842372,6466666,-4.750008814,-4.000000000,1.499996901,0.000000000,0.000000000,1.499996901,0.000000000,3.000000000,-4.816320246,-4.077382203,0.823297191,-0.008721285,0.162131390,0.823265881,-0.007180118,0.066311432,0.077382203,0.676699709,0.008721285,-0.162131390,0.676731019,0.007180118,0.986937808,1.780594416,6466666,28.845379796,3.772334079,7.900005341,-0.008333504,0.000000000,7.899730682,-0.065833963,-2.000000000,28.858107992,3.591615630,8.329715199,-0.073447300,-0.122378836,8.307257948,-0.611245188,-0.012728196,0.180718449,-0.429709858,0.065113796,0.122378836,-0.407527265,0.545411225,1.032843504,0.213737861,
6500000,21.707994305,0.000123989,1.583347917,0.000000007,0.000000000,1.583347917,0.000000012,-2.000000000,21.705953797,-0.076999318,1.836363521,-0.046459729,-0.050178210,1.834381976,-0.085286263,0.002040507,0.077123307,-0.253015604,0.046459737,0.050178210,-0.251034060,0.085286275,3.354407772,10.785107787,6500000,-4.700008914,-4.000000000,1.599996924,0.000000000,0.000000000,1.599996924,0.000000000,3.000000000,-4.750426265,-4.071125793,1.040513602,0.130656954,0.363890443,1.031644801,0.135563861,0.050417351,0.071125793,0.559483322,-0.130656954,-0.363890443,0.568352123,-0.135563861,3.114213912,13.210752109,6500000,29.108704176,3.770139613,7.833338737,-0.008333504,0.000000000,7.833066463,-0.065278403,-2.000000000,29.109578155,3.668254911,8.103020263,-0.029999515,-0.029549788,8.099374295,-0.243050215,-0.000873979,0.101884702,-0.269681525,0.021666010,0.029549788,-0.266307831,0.177771811,4.337694509,10.697217465,
6533333,21.760772571,0.000123989,1.516681194,0.000000007,0.000000000,1.516681194,0.000000011,-2.000000000,21.755482820,-0.084981857,1.726281657,-0.056468974,-0.064338456,1.723530052,-0.097429555,0.005289751,0.085105846,-0.209600463,0.056468982,0.064338456,-0.206848858,0.097429567,0.027981532,3.446924574,6533333,-4.646675680,-4.000000000,1.699996948,0.000000000,0.000000000,1.699996948,0.000000000,3.000000000,-4.699599574,-4.059172658,1.162811906,0.233893416,0.495134692,1.131150172,0.269501049,0.052923894,0.059172658,0.537185043,-0.233893416,-0.495134692,0.568846776,-0.269501049,0.360831780,4.910343286,6533333,29.369806405,3.767963666,7.766672134,-0.008333504,0.000000000,7.766402245,-0.064722843,-2.000000000,29.368554335,3.653479234,7.999438759,-0.039016039,-0.063464191,7.993350954,-0.312027233,0.001252070,0.114484432,-0.232766625,0.030682534,0.063464191,-0.226948709,0.247304390,0.002162365,3.366205483,
6566666,21.811328612,0.000123989,1.450014472,0.000000007,0.000000000,1.450014472,0.000000011,-2.000000000,21.809477877,-0.087735221,1.734695904,-0.057965565,-0.063286837,1.731782425,-0.100496328,0.001850735,0.087859211,-0.284681432,0.057965572,0.063286837,-0.281767953,0.100496338,0.192520410,5.488928681,6566666,-4.590009112,-4.000000000,1.799996972,0.000000000,0.000000000,1.799996972,0.000000000,3.000000000,-4.660372447,-4.039708566,1.158187194,0.294866065,0.560127709,1.108201079,0.336582748,0.070363335,0.039708566,0.641809778,-0.294866065,-0.560127709,0.691795893,-0.336582748,0.549884877,6.657479135,6566666,29.628686484,3.765806238,7.700005531,-0.008333504,0.000000000,7.699738026,-0.064167283,-2.000000000,29.630972361,3.654903250,8.003756665,-0.033467016,-0.042446183,7.999274815,-0.267811850,-0.002285877,0.110902988,-0.303751133,0.025133512,0.042446183,-0.299536789,0.203644567,0.342159338,5.421194367,
6600000,21.859662432,0.000123990,1.383347750,0.000000007,0.000000000,1.383347750,0.000000010,-2.000000000,21.843558193,-0.084004760,1.607823632,-0.052374987,-0.052963246,1.605618894,-0.084171247,0.016104240,0.084128749,-0.224475883,0.052374994,0.052963246,-0.222271145,0.084171257,0.417593892,5.568683763,6600000,-4.530009210,-4.000000000,1.899996996,0.000000000,0.000000000,1.899996996,0.000000000,3.000000000,-4.594772766,-4.031164206,1.310917385,0.302220678,0.554951950,1.251503829,0.390182724,0.064763555,0.031164206,0.589079611,-0.302220678,-0.554951950,0.648493167,-0.390182724,0.133904217,7.064186143,6600000,29.885344442,3.763667328,7.633338928,-0.008333504,0.000000000,7.633073807,-0.063611723,-2.000000000,29.872904451,3.656166375,7.875828084,-0.033113851,-0.051536422,7.871510449,-0.260751335,0.012439991,0.107500953,-0.242489156,0.024780346,0.051536422,-0.238436642,0.197139612,0.484624726,5.368817065,
6633333,21.905774027,0.000123990,1.316681027,0.000000007,0.000000000,1.316681027,0.000000010,-2.000000000,21.903734080,-0.066666767,1.570503459,-0.023651038,-0.005331325,1.570064232,-0.037140575,0.002039947,0.066790757,-0.253822432,0.023651046,0.005331325,-0.253383205,0.037140584,1.949233290,1.507391567,6633333,-4.466675975,-4.000000000,1.999997020,0.000000000,0.000000000,1.999997020,0.000000000,3.000000000,-4.524340611,-4.022686854,1.419432905,0.293373035,0.529897474,1.358786072,0.410475557,0.057664636,0.022686854,0.580564114,-0.293373035,-0.529897474,0.641210948,-0.410475557,3.008345919,1.251036982,6633333,30.139780249,3.761546937,7.566672325,-0.008333504,0.000000000,7.566409588,-0.063056163,-2.000000000,30.139406841,3.679327193,7.828972130,-0.018528537,-0.019174393,7.827628299,-0.145051098,0.000373409,0.082219744,-0.262299805,0.010195033,0.019174393,-0.261218711,0.081994934,2.093655731,1.513055296,
6666666,21.949663397,0.000123990,1.250014305,0.000000007,0.000000000,1.250014305,0.000000009,-2.000000000,21.945614299,-0.025275295,1.516346063,0.040725599,0.095212178,1.515088751,0.061737033,0.004049098,0.025399286,-0.266331758,-0.040725592,-0.095212178,-0.265074446,-0.061737024,1.563758475,5.988400112,6666666,-4.400009401,-4.000000000,2.099997044,0.000000000,0.000000000,2.099997044,0.000000000,3.000000000,-4.449320862,-4.017152971,1.512250542,0.264420490,0.481568995,1.459690941,0.395226594,0.049311460,0.017152971,0.587746501,-0.264420490,-0.481568995,0.640306103,-0.395226594,1.039459544,6.981912978,6666666,30.391993906,3.759445065,7.500005722,-0.008333504,0.000000000,7.499744892,-0.062500603,-2.000000000,30.384132243,3.741821737,7.749940435,0.019119699,0.069368773,7.748523933,0.148167497,0.007861663,0.017623328,-0.249934713,-0.027453203,-0.069368773,-0.248779041,-0.210668100,1.611921776,5.875028278,
6700000,21.991330542,0.000123991,1.183347583,0.000000007,0.000000000,1.183347583,0.000000009,-2.000000000,21.998393612,0.001705171,1.509504599,0.082975682,0.155526778,1.504311138,0.125108497,-0.007063070,-0.001581180,-0.326157017,-0.082975675,-0.155526778,-0.320963555,-0.125108489,1.115299835,0.270084541,6700000,-4.330009498,-4.000000000,2.199996948,0.000000000,0.000000000,2.199996948,0.000000000,3.000000000,-4.396956970,-3.996671161,1.522537477,0.302470021,0.509805648,1.453419809,0.453531947,0.066947472,-0.003328839,0.677459471,-0.302470021,-0.509805648,0.746577139,-0.453531947,1.439009104,0.128016172,6700000,30.641985413,3.757361711,7.433339119,-0.008333504,0.000000000,7.433080673,-0.061945044,-2.000000000,30.641708840,3.785096950,7.728744900,0.043522900,0.121355981,7.721425996,0.336271206,0.000276573,-0.027735239,-0.295405781,-0.051856404,-0.121355981,-0.288345322,-0.398216250,0.869746525,0.307898481,
6733333,22.030775461,0.000123991,1.116680861,0.000000007,0.000000000,1.116680861,0.000000008,-2.000000000,22.048288564,-0.044095167,1.464800779,0.009628632,0.036500623,1.464732879,0.014103810,-0.017513103,0.044219158,-0.348119919,-0.009628624,-0.036500623,-0.348052018,-0.014103801,9.722191208,12.406757241,6733333,-4.256676264,-4.000000000,2.299996853,0.000000000,0.000000000,2.299996853,0.000000000,3.000000000,-4.289536279,-4.008822498,1.679849065,0.206850248,0.396070653,1.644039150,0.345004573,0.032860014,0.008822498,0.620147788,-0.206850248,-0.396070653,0.655957703,-0.345004573,13.217207074,12.345282455,6733333,30.889754783,3.755296877,7.366672516,-0.008333504,0.000000000,7.366416454,-0.061389484,-2.000000000,30.908311019,3.688002727,7.722360297,-0.019263381,-0.045769728,7.720927543,-0.148749571,-0.018556235,0.067294149,-0.355687781,0.010929877,0.045769728,-0.354511088,0.087360087,10.042879853,12.209034243,
6766666,22.067998160,0.000123991,1.050014138,0.000000007,0.000000000,1.050014138,0.000000008,-2.000000000,22.088808878,-0.021410972,1.419113745,0.047137795,0.091731438,1.417537421,0.066869122,-0.020810719,0.021534963,-0.369099607,-0.047137787,-0.091731438,-0.367523283,-0.066869114,1.298799152,2.012720902,6766666,-4.180009701,-4.000000000,2.399996758,0.000000000,0.000000000,2.399996758,0.000000000,3.000000000,-4.232447759,-4.000053362,1.703832978,0.213635286,0.392594815,1.665099134,0.361236336,0.052438058,0.000053362,0.696163780,-0.213635286,-0.392594815,0.734897624,-0.361236336,0.304294138,2.095929727,6766666,31.135302018,3.753250560,7.300005913,-0.008333504,0.000000000,7.299752235,-0.060833924,-2.000000000,31.153596613,3.726784434,7.661779701,0.004212551,0.009867478,7.661711719,0.032275543,-0.018294595,0.026466127,-0.361773788,-0.012546055,-0.009867478,-0.361959484,-0.093109467,1.442578815,2.052385910,
6800000,22.102998633,0.000123992,0.983347476,0.000000007,0.000000000,0.983347476,0.000000007,-2.000000000,22.131679244,0.015069651,1.320387376,0.111884557,0.189410559,1.312131587,0.147422929,-0.028680611,-0.014945660,-0.337039900,-0.111884549,-0.189410559,-0.328784112,-0.147422922,3.263065168,6.406972445,6800000,-4.100009807,-4.000000000,2.499996662,0.000000000,0.000000000,2.499996662,0.000000000,3.000000000,-4.177621557,-3.946049923,1.758660905,0.335864751,0.530421721,1.660396876,0.579629532,0.077611750,-0.053950077,0.741335757,-0.335864751,-0.530421721,0.839599787,-0.579629532,4.514851372,3.724436677,6800000,31.378627103,3.751222763,7.233339310,-0.008333504,0.000000000,7.233088017,-0.060278364,-2.000000000,31.400210364,3.783552248,7.542476623,0.035934453,0.077166440,7.537607404,0.270976447,-0.021583261,-0.032329485,-0.309137313,-0.044267957,-0.077166440,-0.304519387,-0.331254810,3.080514967,6.606347228,
6833333,22.135776885,0.000123992,0.916680813,0.000000007,0.000000000,0.916680813,0.000000007,-2.000000000,22.165910596,0.030097463,1.280811062,0.136351891,0.217632774,1.268923181,0.174100364,-0.030133711,-0.029973471,-0.364130249,-0.136351884,-0.217632774,-0.352242369,-0.174100357,1.607456655,2.901880669,6833333,-4.016676583,-4.000000000,2.599996567,0.000000000,0.000000000,2.599996567,0.000000000,3.000000000,-4.108132873,-3.953241662,1.801229121,0.286542764,0.459075975,1.727787158,0.509095161,0.091456290,-0.046758338,0.798767446,-0.286542764,-0.459075975,0.872209409,-0.509095161,0.122120045,4.695805962,6833333,31.619730052,3.749213484,7.166672707,-0.008333504,0.000000000,7.166423798,-0.059722804,-2.000000000,31.640782302,3.804769667,7.496313616,0.045318440,0.091297908,7.488617115,0.339604970,-0.021052251,-0.055556183,-0.329640909,-0.053651945,-0.091297908,-0.322193317,-0.399327773,1.443240111,2.937675616,
6866666,22.166332914,0.000123992,0.850014150,0.000000007,0.000000000,0.850014150,0.000000006,-2.000000000,22.210272099,0.054079348,1.284889696,0.174863131,0.263411597,1.265295590,0.223536574,-0.043939186,-0.053955356,-0.434875545,-0.174863123,-0.263411597,-0.415281440,-0.223536567,0.408329449,1.203147289,6866666,-3.930010028,-4.000000000,2.699996471,0.000000000,0.000000000,2.699996471,0.000000000,3.000000000,-4.014723063,-3.964539026,1.870866844,0.221816752,0.369784977,1.825029428,0.411594869,0.084713035,-0.035460974,0.829129627,-0.221816752,-0.369784977,0.874967044,-0.411594869,1.975732931,3.219631089,6866666,31.858610865,3.747222724,7.100006104,-0.008333504,0.000000000,7.099759579,-0.059167244,-2.000000000,31.890752605,3.836375368,7.490232512,0.060298784,0.119076487,7.476619607,0.451378266,-0.032141740,-0.089152644,-0.390226409,-0.068632288,-0.119076487,-0.376860028,-0.510545509,0.251653289,1.196039880,
6900000,22.194666721,0.000123992,0.783347487,0.000000007,0.000000000,0.783347487,0.000000006,-2.000000000,22.252280088,0.077931037,1.300979815,0.210999097,0.301813354,1.272126886,0.272473236,-0.057613367,-0.077807045,-0.517632327,-0.210999090,-0.301813354,-0.488779398,-0.272473230,0.695938533,1.073696889,6900000,-3.840010144,-4.000000000,2.799996376,0.000000000,0.000000000,2.799996376,0.000000000,3.000000000,-3.932184830,-3.956863942,1.893068820,0.207070362,0.330204074,1.852628003,0.389203086,0.092174686,-0.043136058,0.906927556,-0.207070362,-0.330204074,0.947368373,-0.389203086,2.780345958,1.625447791,6900000,32.095269527,3.745250482,7.033339500,-0.008333504,0.000000000,7.033094883,-0.058611684,-2.000000000,32.138514856,3.869706750,7.496569578,0.075260839,0.145441004,7.475348586,0.563665644,-0.043245328,-0.124456268,-0.463230078,-0.083594343,-0.145441004,-0.442253703,-0.622277327,0.370725252,1.046886715,
6933333,22.220778305,0.000123992,0.716680825,0.000000007,0.000000000,0.716680825,0.000000005,-2.000000000,22.281439035,0.072016553,1.154854974,0.204738050,0.287631974,1.130734991,0.234794360,-0.060660730,-0.071892560,-0.438174149,-0.204738043,-0.287631974,-0.414054166,-0.234794354,0.619526048,6.936322331,6933333,-3.746676930,-4.000000000,2.899996281,0.000000000,0.000000000,2.899996281,0.000000000,3.000000000,-3.846990683,-3.934172846,2.022365456,0.237333065,0.393583089,1.965675432,0.475480949,0.100313753,-0.065827154,0.877630825,-0.237333065,-0.393583089,0.934320849,-0.475480949,3.150780226,3.951188252,6933333,32.329706039,3.743296759,6.966672897,-0.008333504,0.000000000,6.966430664,-0.058056124,-2.000000000,32.379491734,3.836036983,7.361639563,0.044936442,0.053029413,7.354208194,0.330694570,-0.049785695,-0.092740223,-0.394966666,-0.053269946,-0.053029413,-0.387777530,-0.388750694,1.152231360,7.147870084,
6966666,22.244667668,0.000123993,0.650014162,0.000000007,0.000000000,0.650014162,0.000000005,-2.000000000,22.300926871,0.128211914,1.096622277,0.309189754,0.427646566,1.044620920,0.333687807,-0.056259203,-0.128087921,-0.446608115,-0.309189747,-0.427646566,-0.394606758,-0.333687802,5.919137593,0.790687228,6966666,-3.650010385,-4.000000000,2.999996185,0.000000000,0.000000000,2.999996185,0.000000000,3.000000000,-3.775909099,-3.898179964,2.049665335,0.282890899,0.435225919,1.968196277,0.572128833,0.125898714,-0.101820036,0.950330850,-0.282890899,-0.435225919,1.031799908,-0.572128833,4.585603014,1.788873685,6966666,32.561920401,3.741361555,6.900006294,-0.008333504,0.000000000,6.899766445,-0.057500564,-2.000000000,32.598825354,3.931765452,7.267488268,0.099608254,0.176555139,7.231464770,0.722705341,-0.036904953,-0.190403897,-0.367481974,-0.107941758,-0.176555139,-0.331698324,-0.780205904,4.458599707,0.924937064,
7000000,22.266334808,0.000123993,0.583347499,0.000000007,0.000000000,0.583347499,0.000000004,-2.000000000,22.313667236,0.155734273,0.914180443,0.376129445,0.520246561,0.850273145,0.335799733,-0.047332428,-0.155610280,-0.330832943,-0.376129437,-0.520246561,-0.266925645,-0.335799729,0.108258274,11.203374072,7000000,-3.550010510,-4.000000000,3.099996090,0.000000000,0.000000000,3.099996090,0.000000000,3.000000000,-3.650898795,-3.890933556,2.295796137,0.264883110,0.447860379,2.215725905,0.601031295,0.100888285,-0.109066444,0.804199953,-0.264883110,-0.447860379,0.884270185,-0.601031295,3.119996166,12.482660032,7000000,32.791912626,3.739444870,6.833339691,-0.008333504,0.000000000,6.833102226,-0.056945004,-2.000000000,32.817815355,3.951265568,7.068453665,0.102499076,0.165429802,7.031355361,0.723242010,-0.025902729,-0.211820699,-0.235113974,-0.110832580,-0.165429802,-0.198253134,-0.780187014,0.233332342,11.685242882,
7033333,22.285779726,0.000123993,0.516680837,0.000000007,0.000000000,0.516680837,0.000000004,-2.000000000,22.337581061,0.153351442,0.785250426,0.381705274,0.515456988,0.728736553,0.292508577,-0.051801335,-0.153227449,-0.268569589,-0.381705266,-0.515456988,-0.212055717,-0.292508573,2.979193275,5.807865458,7033333,-3.446677305,-4.000000000,3.199995995,0.000000000,0.000000000,3.199995995,0.000000000,3.000000000,-3.519164768,-3.893072014,2.500214795,0.233740776,0.439005100,2.432225883,0.579095220,0.072487463,-0.106927986,0.699781200,-0.233740776,-0.439005100,0.767770112,-0.579095220,7.310321120,5.308964031,7033333,33.019682717,3.737546703,6.766673088,-0.008333504,0.000000000,6.766438007,-0.056389444,-2.000000000,33.053772544,3.915050462,6.946976831,0.067463226,0.063138251,6.931173984,0.468310046,-0.034089828,-0.177503759,-0.180303743,-0.075796731,-0.063138251,-0.164735977,-0.524699490,4.075358830,6.010487566,
